# 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k 13:k_modes[0] 14:mu_t 15:k_t 16:S 17:massf[0]-N2 18:massf[1]-N 19:dt_chem 20:u 21:T 22:u_modes[0] 23:T_modes[0] 24:dt_therm
-3.395531783740933507e-03 9.480979393624428247e-04 0.000000000000000000e+00 1.668485986906611740e-07 2.379571612138287745e-02 1.630525791339747173e+02 4.499101287801302362e+01 0.000000000000000000e+00 5.738380612990976078e+04 1.759428400225433506e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.947595180177285723e-01 1.052404819822713028e-01 2.252100620077947706e-07 8.797467388865476474e+06 7.351279756430933958e+03 1.863933540183225414e+06 7.488267117386451901e+03 2.252100620077947706e-07
-3.143413893853763425e-03 9.383398609534171226e-04 0.000000000000000000e+00 1.651305887430395219e-07 2.395328708838042470e-02 1.487454904836895935e+02 4.376021373005117709e+01 0.000000000000000000e+00 5.747799809798902425e+04 1.755920269989323515e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.925127861089655612e-01 1.074872138910343833e-01 2.252100620077947706e-07 8.836625999115655199e+06 7.300068841303334921e+03 1.838547151309718611e+06 7.429444520258643934e+03 2.252100620077947706e-07
-2.891296051214777875e-03 9.285817843731121891e-04 0.000000000000000000e+00 1.634125787954163609e-07 2.410018609480782739e-02 1.353884145510550923e+02 4.360596479427705674e+01 0.000000000000000000e+00 5.750598580833170126e+04 1.751797470030276372e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.906592675049073149e-01 1.093407324950926712e-01 2.252100620077947706e-07 8.860683174595901743e+06 7.246976611831712944e+03 1.812755352767078904e+06 7.368286272933427426e+03 2.252100620077947706e-07
-2.639178257329975307e-03 9.188237096798034572e-04 0.000000000000000000e+00 1.616945688477957146e-07 2.426744499327421895e-02 1.224134553070560827e+02 4.315576286564645159e+01 0.000000000000000000e+00 5.755374935683273361e+04 1.747367449555031044e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.883900073338043546e-01 1.116099926661957009e-01 2.252100620077947706e-07 8.894895074509346858e+06 7.188301552494714997e+03 1.785037612391883275e+06 7.302695187332535170e+03 2.252100620077947706e-07
-2.387060513770136120e-03 9.090656369342985143e-04 0.000000000000000000e+00 1.599765589001721566e-07 2.441355882729998733e-02 1.093247665320507593e+02 4.219742894033128522e+01 0.000000000000000000e+00 5.757673905624389590e+04 1.743416966147791982e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.855358415042596798e-01 1.144641584957403202e-01 2.252100620077947706e-07 8.949500466107714921e+06 7.129827599267221558e+03 1.757745869827513350e+06 7.239079576237365472e+03 2.252100620077947706e-07
-2.134942822174164603e-03 8.993075662000241631e-04 0.000000000000000000e+00 1.582585489525503985e-07 2.454719265626460062e-02 9.692082504114294750e+01 4.115336959654523241e+01 0.000000000000000000e+00 5.759517696480434824e+04 1.739837696596006481e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.827588688819892893e-01 1.172411311180107524e-01 2.252100620077947706e-07 9.004645531430466101e+06 7.075653102162962568e+03 1.731823054939769907e+06 7.178403101754490308e+03 2.252100620077947706e-07
-1.882825184252961276e-03 8.895494975431984851e-04 0.000000000000000000e+00 1.565405390049275552e-07 2.469197455966289090e-02 8.478960951910497101e+01 4.032727617446691681e+01 0.000000000000000000e+00 5.761853255661583535e+04 1.735959935818743816e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.801147904482934381e-01 1.198852095517066729e-01 2.252100620077947706e-07 9.054322795752603561e+06 7.020402726097245250e+03 1.705747996084026061e+06 7.116607915583573231e+03 2.252100620077947706e-07
-1.630707601793358105e-03 8.797914310329838210e-04 0.000000000000000000e+00 1.548225290573066971e-07 2.484328713851271728e-02 7.299665749223777311e+01 3.964693280790496033e+01 0.000000000000000000e+00 5.763632728122422850e+04 1.731852125019549931e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.772941437152396160e-01 1.227058562847603562e-01 2.252100620077947706e-07 9.107877851768570021e+06 6.962262833309913731e+03 1.678521211427974049e+06 7.051788131816950226e+03 2.252100620077947706e-07
-1.378590076662381805e-03 8.700333667416414868e-04 0.000000000000000000e+00 1.531045191096831656e-07 2.500735039784198269e-02 6.151458714001669392e+01 3.907382379532306516e+01 0.000000000000000000e+00 5.766281542566652934e+04 1.727525534228195284e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.742664103742374682e-01 1.257335896257625596e-01 2.252100620077947706e-07 9.166299001808773726e+06 6.901153727814829836e+03 1.650006095805308782e+06 6.983601596002109545e+03 2.252100620077947706e-07
-1.126472610811814863e-03 8.602753047447127266e-04 0.000000000000000000e+00 1.513865091620620163e-07 2.517416026657518999e-02 5.005612284998672123e+01 3.843063617512627417e+01 0.000000000000000000e+00 5.767034172251015843e+04 1.722919096733950028e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.710570837488342821e-01 1.289429162511656901e-01 2.252100620077947706e-07 9.228506164923211560e+06 6.836828908035446148e+03 1.620115020980940666e+06 6.911683714016537124e+03 2.252100620077947706e-07
-8.743552062830543857e-04 8.505172451212095327e-04 0.000000000000000000e+00 1.496684992144388554e-07 2.536794375111771013e-02 3.931535444208718388e+01 3.785714745046703911e+01 0.000000000000000000e+00 5.771162823500196828e+04 1.718053330925863065e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.673807240689868081e-01 1.326192759310131364e-01 2.252100620077947706e-07 9.302949896249003708e+06 6.767422256159273275e+03 1.587959276590772904e+06 6.834283386308025001e+03 2.252100620077947706e-07
-6.222378652123192015e-04 8.407591879538128376e-04 0.000000000000000000e+00 1.479504892668176267e-07 2.553167984682114255e-02 2.781489696366016773e+01 3.673419081717555912e+01 0.000000000000000000e+00 5.766041936157741293e+04 1.713068938257706805e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.627906154594142674e-01 1.372093845405857881e-01 2.252100620077947706e-07 9.403547415537981316e+06 6.690939982968994627e+03 1.552202600507476600e+06 6.748798876156734877e+03 2.252100620077947706e-07
-3.701205898362153386e-04 8.310011333290892458e-04 0.000000000000000000e+00 1.462324793191944128e-07 2.577612608080426942e-02 1.917497421206133978e+01 3.547392993688841045e+01 0.000000000000000000e+00 5.777025082767994172e+04 1.708193903531109754e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.563315821188618449e-01 1.436684178811382384e-01 2.252100620077947706e-07 9.559655078374611214e+06 6.602609919522297787e+03 1.510185183708694531e+06 6.650240979648166103e+03 2.252100620077947706e-07
-1.180033824977064157e-04 8.212430813377213186e-04 0.000000000000000000e+00 1.445144693715732900e-07 2.590525167024901321e-02 5.665197213493515349e+00 3.591032568874081932e+01 0.000000000000000000e+00 5.775515310632140609e+04 1.707284607993842656e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.386182918003250997e-01 1.613817081996749281e-01 2.252100620077947706e-07 1.006918752612396516e+07 6.467807783322391515e+03 1.439747088678281289e+06 6.501785103192006318e+03 2.252100620077947706e-07
