# 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k 13:k_modes[0] 14:mu_t 15:k_t 16:S 17:massf[0]-N2 18:massf[1]-N 19:dt_chem 20:u 21:T 22:u_modes[0] 23:T_modes[0] 24:dt_therm
-9.194253577524590104e-03 1.172534142446530515e-03 0.000000000000000000e+00 2.063628274859688357e-07 1.962321408453155530e-02 5.186163836946640231e+02 6.383290454290623472e+01 0.000000000000000000e+00 5.450390560511160584e+04 1.854682648327717516e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.743427613401250964e-01 2.565723865987491747e-02 2.280392807159730262e-07 7.357583687886551954e+06 9.123981478317975416e+03 2.729978365560716949e+06 9.246222088028060170e+03 1.310277007494723251e-07
-8.942134906572370145e-03 1.162776033806827477e-03 0.000000000000000000e+00 2.046448175383516039e-07 1.992507130240924254e-02 4.973607273696942457e+02 6.300058886249237133e+01 0.000000000000000000e+00 5.474724066973622394e+04 1.846155096551517317e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.690571828071479210e-01 3.094281719285215879e-02 2.280392807159730262e-07 7.434617731229105964e+06 8.979598863216806421e+03 2.695479280003257561e+06 9.187480282494154380e+03 1.272570217212085416e-07
-8.690016260442790658e-03 1.153017926127872413e-03 0.000000000000000000e+00 2.029268075907267224e-07 2.019487596399817050e-02 4.773533911917842261e+02 6.198544313382584647e+01 0.000000000000000000e+00 5.497673896912644705e+04 1.839457595729364130e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.640296118564131156e-01 3.597038814358675951e-02 2.280392807159730262e-07 7.516148758781625889e+06 8.853594069830533044e+03 2.649671628131506033e+06 9.106241806150204866e+03 1.309749212581915485e-07
-8.437897639771948718e-03 1.143259819434294059e-03 0.000000000000000000e+00 2.012087976431030586e-07 2.044434331291996101e-02 4.580867508712972835e+02 6.084227748124190782e+01 0.000000000000000000e+00 5.520173815186884167e+04 1.833928681390959127e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.591378609264927801e-01 4.086213907350720598e-02 2.280392807159730262e-07 7.602096254934552126e+06 8.740082628460771957e+03 2.599105765194439329e+06 9.014380086546290840e+03 1.373580040499350733e-07
-8.185779045217184829e-03 1.133501713751508067e-03 0.000000000000000000e+00 1.994907876954869386e-07 2.067303897960320533e-02 4.394419102629973963e+02 5.948453937459836283e+01 0.000000000000000000e+00 5.541595396216901281e+04 1.829318127325483601e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.542343219891379347e-01 4.576567801086207921e-02 2.280392807159730262e-07 7.695538755481756292e+06 8.636251252864951311e+03 2.547781905699330382e+06 8.919506606799095607e+03 1.449131985705082144e-07
-7.933660477459482038e-03 1.123743609105904567e-03 0.000000000000000000e+00 1.977727777478599395e-07 2.087993724131312345e-02 4.214878016973204922e+02 5.772558373491721539e+01 0.000000000000000000e+00 5.561522997387376381e+04 1.825487024599242204e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.493624617880388472e-01 5.063753821196120830e-02 2.280392807159730262e-07 7.794629007810523733e+06 8.541630832109942276e+03 2.497842562883703038e+06 8.825801695778971407e+03 1.530189537058763791e-07
-7.681541937203020115e-03 1.113985505524707660e-03 0.000000000000000000e+00 1.960547678002379167e-07 2.107548500594988092e-02 4.044919165489282591e+02 5.590887078078865358e+01 0.000000000000000000e+00 5.579913599116387923e+04 1.821892233949991805e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.448309804946085633e-01 5.516901950539145755e-02 2.280392807159730262e-07 7.886881385881688446e+06 8.453898466742981327e+03 2.449665252592163160e+06 8.733742593612061683e+03 1.617751271653271085e-07
-7.429423425177206913e-03 1.104227403036163631e-03 0.000000000000000000e+00 1.943367578526184351e-07 2.127010709648302286e-02 3.879722175798603985e+02 5.516565662379016288e+01 0.000000000000000000e+00 5.596339558401805698e+04 1.817986220766847282e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.408694926574275863e-01 5.913050734257236513e-02 2.280392807159730262e-07 7.961861449064379558e+06 8.369780444145229922e+03 2.402874350169430953e+06 8.642330746808380354e+03 1.706291117762473215e-07
-7.177304942137635937e-03 1.094469301669524254e-03 0.000000000000000000e+00 1.926187479049913566e-07 2.146173823888777865e-02 3.717357674326402162e+02 5.536464304871724096e+01 0.000000000000000000e+00 5.610707079472022451e+04 1.813856989043134263e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.373654769200308046e-01 6.263452307996916768e-02 2.280392807159730262e-07 8.023249619554096833e+06 8.288919914241494553e+03 2.357406683081280906e+06 8.551640302075262298e+03 1.802286998924026644e-07
-6.925186488866595484e-03 1.084711201455044191e-03 0.000000000000000000e+00 1.909007379573737807e-07 2.164667861633815665e-02 3.558531830361906145e+02 5.578033678283170360e+01 0.000000000000000000e+00 5.623629801938992023e+04 1.809774036688409069e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.340611908193900970e-01 6.593880918060990304e-02 2.280392807159730262e-07 8.080180971832640469e+06 8.211497075438264801e+03 2.313610852626182139e+06 8.462875581333055379e+03 1.900556252552871351e-07
-6.673068066175259598e-03 1.074953102424144272e-03 0.000000000000000000e+00 1.891827280097508315e-07 2.181968267605377543e-02 3.402290738657105749e+02 5.593825104027013850e+01 0.000000000000000000e+00 5.634544195918217883e+04 1.805861350425034288e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.308114295250626835e-01 6.918857047493731649e-02 2.280392807159730262e-07 8.137633291504636407e+06 8.137391565072799494e+03 2.271835675756497309e+06 8.377162849200216442e+03 2.011314362118454775e-07
-6.420949674904362879e-03 1.065195004609355116e-03 0.000000000000000000e+00 1.874647180621283853e-07 2.199045597598701940e-02 3.250920504024526281e+02 5.502678274663193037e+01 0.000000000000000000e+00 5.644570782755612163e+04 1.801877310259939804e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.277607286027771405e-01 7.223927139722285951e-02 2.280392807159730262e-07 8.189790851837401278e+06 8.065552861928373204e+03 2.231900808342340402e+06 8.294041893770632669e+03 2.107486774473935347e-07
-6.168831315925722703e-03 1.055436908044412973e-03 0.000000000000000000e+00 1.857467081145034508e-07 2.216109620240295022e-02 3.102173856810689472e+02 5.222241102989933381e+01 0.000000000000000000e+00 5.652925720354309306e+04 1.797555161351855986e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.252073030378582530e-01 7.479269696214176089e-02 2.280392807159730262e-07 8.226489221288975328e+06 7.996252427629343401e+03 2.194650024176990613e+06 8.215035658736158439e+03 2.217786558240183832e-07
-5.916712990143770112e-03 1.045678812764338009e-03 0.000000000000000000e+00 1.840286981668846574e-07 2.231959461369638006e-02 2.962744043998188204e+02 4.879167027483988761e+01 0.000000000000000000e+00 5.660783013346938969e+04 1.793532095036705186e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.231847911933785955e-01 7.681520880662140449e-02 2.280392807159730262e-07 8.251157672077048570e+06 7.935571105194985648e+03 2.161356629746905994e+06 8.143144098734518593e+03 2.280392807159730262e-07
-5.664594698496861272e-03 1.035920718805431913e-03 0.000000000000000000e+00 1.823106882192607818e-07 2.245791489501179627e-02 2.828174744113732118e+02 4.711888958062371557e+01 0.000000000000000000e+00 5.665664050976681028e+04 1.789800048216627829e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.213269152794545391e-01 7.867308472054543311e-02 2.280392807159730262e-07 8.273839242884743959e+06 7.879900030345241248e+03 2.130660424436171073e+06 8.076139257831941904e+03 2.280392807159730262e-07
-5.412476441959378215e-03 1.026162626205420801e-03 0.000000000000000000e+00 1.805926782716401090e-07 2.261043318117235759e-02 2.703483583035515494e+02 4.605430604699564867e+01 0.000000000000000000e+00 5.674698353863062221e+04 1.786236274781561178e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.190019721336659675e-01 8.099802786633400475e-02 2.280392807159730262e-07 8.311328469002144411e+06 7.822366482899182301e+03 2.100173390327407047e+06 8.009807726166524844e+03 2.280392807159730262e-07
-5.160358221542830394e-03 1.016404535003448276e-03 0.000000000000000000e+00 1.788746683240146716e-07 2.272877909981213529e-02 2.573731351795985347e+02 4.594752781418483067e+01 0.000000000000000000e+00 5.678891809024009126e+04 1.783430972018308239e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.153612901177117234e-01 8.463870988228826275e-02 2.280392807159730262e-07 8.391817251511313021e+06 7.761247798101127046e+03 2.069466160712371580e+06 7.944831802712248646e+03 2.280392807159730262e-07
-4.908240038298138444e-03 1.006646445240190783e-03 0.000000000000000000e+00 1.771566583763953223e-07 2.280979772080848900e-02 2.446196677242977557e+02 4.631283250374278282e+01 0.000000000000000000e+00 5.683294098933914938e+04 1.782251703905327759e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.105800838657868157e-01 8.941991613421315654e-02 2.280392807159730262e-07 8.516095470476770774e+06 7.705708013459513495e+03 2.039021995609631995e+06 7.882172381426293214e+03 2.280392807159730262e-07
-4.656121893317316865e-03 9.968883569579116075e-04 0.000000000000000000e+00 1.754386484287723996e-07 2.293369967521213110e-02 2.316045953035320508e+02 4.706049180627709205e+01 0.000000000000000000e+00 5.688245148533082101e+04 1.779349485697199270e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.070732985112610613e-01 9.292670148873892477e-02 2.280392807159730262e-07 8.592964880000248551e+06 7.646141137833643370e+03 2.009033092187830480e+06 7.817660064571293333e+03 2.280392807159730262e-07
-4.404003787735592118e-03 9.871302702005586675e-04 0.000000000000000000e+00 1.737206384811507739e-07 2.307531971271145274e-02 2.184745440703136978e+02 4.765488430939042530e+01 0.000000000000000000e+00 5.692349810001914011e+04 1.775425513222813834e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.051622523303196610e-01 9.483774766968029735e-02 2.280392807159730262e-07 8.618002074434040114e+06 7.591424092781577201e+03 1.981583329656063113e+06 7.755543525309942197e+03 2.280392807159730262e-07
-4.151885722733589246e-03 9.773721850138156891e-04 0.000000000000000000e+00 1.720026285335271894e-07 2.320691879963792184e-02 2.052597156649582075e+02 4.800505140732841625e+01 0.000000000000000000e+00 5.695710555988072883e+04 1.771668453472143938e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.039150184500120977e-01 9.608498154998798557e-02 2.280392807159730262e-07 8.625647059578822926e+06 7.544237709655085382e+03 1.956799459699234227e+06 7.698023921964782858e+03 2.280392807159730262e-07
-3.899767699539483795e-03 9.676141014452264554e-04 0.000000000000000000e+00 1.702846185859060137e-07 2.334037204295849599e-02 1.925096644933046548e+02 4.817552722179060964e+01 0.000000000000000000e+00 5.698276665723240149e+04 1.767764837346439208e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.026121753238768308e-01 9.738782467612325244e-02 2.280392807159730262e-07 8.634086711375296116e+06 7.495572035167842841e+03 1.931578615624357946e+06 7.639086050193563096e+03 2.280392807159730262e-07
-3.647649719431622552e-03 9.578560195442634368e-04 0.000000000000000000e+00 1.685666086382839909e-07 2.350303989847672345e-02 1.801626182859261007e+02 4.713693308251617253e+01 0.000000000000000000e+00 5.704674654353206279e+04 1.763528697679894321e+03 1.687225710190764190e-05 2.485725227013712776e-02 1.783834841421463182e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.005135073206349539e-01 9.948649267936511553e-02 2.280392807159730262e-07 8.663267976222680882e+06 7.437827594698896974e+03 1.903962240780681837e+06 7.575446415494206121e+03 2.280392807159730262e-07
