pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T vel.x vel.y vel.z mu a Re y+ tau_wall.x tau_wall.y tau_wall.z q_total q_cond q_diff
-1.8202193276267600e-03 6.3438408999743449e-03 0.0000000000000000e+00 2.7579867175379408e-01 -9.6121542468836974e-01 0.0000000000000000e+00 6.3238073231230312e-07 1.0000285163156014e-06 1 9.2755387618088321e+02 1.0914637870859877e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5081458648166904e+02 2.0948438846124420e-01 4.1134867416615047e-02 1.9978631919112456e+02 5.4842730133565730e+01 0.0000000000000000e+00 -5.2105959654962021e+05 -5.2105959654962021e+05 0.0000000000000000e+00
-1.9158242429433100e-03 6.3156261158341352e-03 0.0000000000000000e+00 2.9028467805944302e-01 -9.5694033548802071e-01 0.0000000000000000e+00 6.2956816373327102e-07 1.0000285163222152e-06 1 9.5849103544981597e+02 1.1278679139884415e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5097516089902223e+02 2.1657050702576067e-01 4.2105999083914630e-02 2.0172786044358290e+02 5.8604785557172804e+01 0.0000000000000000e+00 -5.3463853417753824e+05 -5.3463853417753824e+05 0.0000000000000000e+00
-2.0109921190293797e-03 6.2859706062030150e-03 0.0000000000000000e+00 3.0470446441136667e-01 -9.5244694832194310e-01 0.0000000000000000e+00 6.2661197897351032e-07 1.0000285163171862e-06 1 9.9043671844792777e+02 1.1654587828765448e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5113949038034070e+02 2.2389339570531652e-01 4.3092339575749518e-02 2.0357318314560129e+02 6.2422068954419423e+01 0.0000000000000000e+00 -5.4850867230518244e+05 -5.4850867230518244e+05 0.0000000000000000e+00
-2.1057012461089299e-03 6.2548811361195951e-03 0.0000000000000000e+00 3.1905474135610901e-01 -9.4773628822483447e-01 0.0000000000000000e+00 6.2351284952240806e-07 1.0000285163173806e-06 1 1.0232903479597378e+03 1.2041180433327938e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5130721824145269e+02 2.3143062440015538e-01 4.4093107032857862e-02 2.0531432329992688e+02 6.6372216837133180e+01 0.0000000000000000e+00 -5.6263651237997506e+05 -5.6263651237997506e+05 0.0000000000000000e+00
-2.1999300189323150e-03 6.2223647977802457e-03 0.0000000000000000e+00 3.3333223527735650e-01 -9.4280942980275761e-01 0.0000000000000000e+00 6.2027148359975175e-07 1.0000285163087362e-06 1 1.0573267870868065e+03 1.2441691300702154e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5147834399763167e+02 2.3924489672692276e-01 4.5079883749533811e-02 2.0677253922286576e+02 6.9942077823021435e+01 0.0000000000000000e+00 -5.7702979358728696e+05 -5.7702979358728696e+05 0.0000000000000000e+00
-2.2936569420155001e-03 6.1884290088192401e-03 0.0000000000000000e+00 3.4753368919101230e-01 -9.3766749697175966e-01 0.0000000000000000e+00 6.1688862185034462e-07 1.0000285163101532e-06 1 1.0915335146175871e+03 1.2844205972176434e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5164845371949070e+02 2.4710450493966019e-01 4.6057731419032653e-02 2.0792214434550050e+02 7.4045442217481707e+01 0.0000000000000000e+00 -5.9130768449114996e+05 -5.9130768449114996e+05 0.0000000000000000e+00
-2.3868606344034050e-03 6.1530815106563205e-03 0.0000000000000000e+00 3.6165586346588630e-01 -9.3231166270767207e-01 0.0000000000000000e+00 6.1336503536847144e-07 1.0000285163171607e-06 1 1.1265192873652013e+03 1.3255887762289444e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5182449759928801e+02 2.5515235671299819e-01 4.7063963630070496e-02 2.0924099781135479e+02 7.7996200559667713e+01 0.0000000000000000e+00 -6.0605029485167959e+05 -6.0605029485167959e+05 0.0000000000000000e+00
-2.4795198343218697e-03 6.1163303668175751e-03 0.0000000000000000e+00 3.7569553652910254e-01 -9.2674314879156772e-01 0.0000000000000000e+00 6.0970152620322003e-07 1.0000285163247891e-06 1 1.1624323217445822e+03 1.3678480751398190e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5200395234561489e+02 2.6342081741097262e-01 4.8078298201084953e-02 2.1040028406292856e+02 8.2055412278685424e+01 0.0000000000000000e+00 -6.2105037707885355e+05 -6.2105037707885355e+05 0.0000000000000000e+00
-2.5716134042073650e-03 6.0781839610325600e-03 0.0000000000000000e+00 3.8964950562825490e-01 -9.2096322552187526e-01 0.0000000000000000e+00 6.0589893183906653e-07 1.0000285163151478e-06 1 1.1990755898259840e+03 1.4109666488188044e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5218681115941371e+02 2.7186576769540421e-01 4.9101481194156228e-02 2.1145774396605555e+02 8.6196481926863584e+01 0.0000000000000000e+00 -6.3630251100052660e+05 -6.3630251100052660e+05 0.0000000000000000e+00
-2.6631203356587002e-03 6.0386509952681400e-03 0.0000000000000000e+00 4.0351458758156777e-01 -9.1497321141598298e-01 0.0000000000000000e+00 6.0195811968572646e-07 1.0000285163178337e-06 1 1.2366782544404355e+03 1.4552141559216801e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5237326027951121e+02 2.8053984008869148e-01 5.0132593446968673e-02 2.1239584922936808e+02 9.0325327791313356e+01 0.0000000000000000e+00 -6.5182334544764354e+05 -6.5182334544764354e+05 0.0000000000000000e+00
-2.7540197539920449e-03 5.9977404878405098e-03 0.0000000000000000e+00 4.1728761946791648e-01 -9.0877447292427815e-01 0.0000000000000000e+00 5.9787998735241140e-07 1.0000285163160319e-06 1 1.2752247327729572e+03 1.5005722599628922e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5256212261395160e+02 2.8943913759412165e-01 5.1144853473169750e-02 2.1304522364626246e+02 9.4239848938110796e+01 0.0000000000000000e+00 -6.6751976988930232e+05 -6.6751976988930232e+05 0.0000000000000000e+00
