pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T vel.x vel.y vel.z mu a Re y+ tau_wall.x tau_wall.y tau_wall.z q_total q_cond q_diff
-1.8202193276267600e-03 6.3438408999743449e-03 0.0000000000000000e+00 2.7579867175379408e-01 -9.6121542468836974e-01 0.0000000000000000e+00 6.3238073231230312e-07 1.0000285163156014e-06 1 9.2755515905337836e+02 1.0914652966574616e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5081458393129145e+02 2.0948467667001580e-01 4.1134883566653645e-02 1.9978603491297923e+02 5.4843297825473662e+01 0.0000000000000000e+00 -5.2105938933712419e+05 -5.2105938933712419e+05 0.0000000000000000e+00
-1.9158242429433100e-03 6.3156261158341352e-03 0.0000000000000000e+00 2.9028467805944302e-01 -9.5694033548802071e-01 0.0000000000000000e+00 6.2956816373327102e-07 1.0000285163222152e-06 1 9.5849200854695334e+02 1.1278690590435311e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5097516038333549e+02 2.1657072657830145e-01 4.2106007086710313e-02 2.0172763212262629e+02 5.8605093245465724e+01 0.0000000000000000e+00 -5.3463849780565593e+05 -5.3463849780565593e+05 0.0000000000000000e+00
-2.0109921190293797e-03 6.2859706062030150e-03 0.0000000000000000e+00 3.0470446441136667e-01 -9.5244694832194310e-01 0.0000000000000000e+00 6.2661197897351032e-07 1.0000285163171862e-06 1 9.9043670869735149e+02 1.1654587714029245e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5113949238301745e+02 2.2389339477809359e-01 4.3092342261778167e-02 2.0357323742026205e+02 6.2421989648419505e+01 0.0000000000000000e+00 -5.4850883748157334e+05 -5.4850883748157334e+05 0.0000000000000000e+00
-2.1057012461089299e-03 6.2548811361195951e-03 0.0000000000000000e+00 3.1905474135610901e-01 -9.4773628822483447e-01 0.0000000000000000e+00 6.2351284952240806e-07 1.0000285163173806e-06 1 1.0232906513660217e+03 1.2041184003546123e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5130721900702270e+02 2.3143069352382753e-01 4.4093119244928432e-02 2.0531436173464718e+02 6.6372278521694312e+01 0.0000000000000000e+00 -5.6263657610720955e+05 -5.6263657610720955e+05 0.0000000000000000e+00
-2.1999300189323150e-03 6.2223647977802457e-03 0.0000000000000000e+00 3.3333223527735650e-01 -9.4280942980275761e-01 0.0000000000000000e+00 6.2027148359975175e-07 1.0000285163087362e-06 1 1.0573275265319912e+03 1.2441700001842458e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5147834410491191e+02 2.3924506411670141e-01 4.5079896850070973e-02 2.0677244638937944e+02 6.9942271789953068e+01 0.0000000000000000e+00 -5.7702980744044273e+05 -5.7702980744044273e+05 0.0000000000000000e+00
-2.2936569420155001e-03 6.1884290088192401e-03 0.0000000000000000e+00 3.4753368919101230e-01 -9.3766749697175966e-01 0.0000000000000000e+00 6.1688862185034462e-07 1.0000285163101532e-06 1 1.0915338266761041e+03 1.2844209644206486e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5164845535011438e+02 2.4710457673021205e-01 4.6057738715170278e-02 2.0792214043100532e+02 7.4045473562088802e+01 0.0000000000000000e+00 -5.9130782100379281e+05 -5.9130782100379281e+05 0.0000000000000000e+00
-2.3868606344034050e-03 6.1530815106563205e-03 0.0000000000000000e+00 3.6165586346588630e-01 -9.3231166270767207e-01 0.0000000000000000e+00 6.1336503536847144e-07 1.0000285163171607e-06 1 1.1265195108429025e+03 1.3255890391978395e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5182449919216305e+02 2.5515240848504694e-01 4.7063973565234084e-02 2.0924104539890180e+02 7.7996215990339522e+01 0.0000000000000000e+00 -6.0605042638117890e+05 -6.0605042638117890e+05 0.0000000000000000e+00
-2.4795198343218697e-03 6.1163303668175751e-03 0.0000000000000000e+00 3.7569553652910254e-01 -9.2674314879156772e-01 0.0000000000000000e+00 6.0970152620322003e-07 1.0000285163247891e-06 1 1.1624328690704378e+03 1.3678487191847274e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5200395300288062e+02 2.6342094193330268e-01 4.8078310657184056e-02 2.1040024710672245e+02 8.2055536446559046e+01 0.0000000000000000e+00 -6.2105043421396322e+05 -6.2105043421396322e+05 0.0000000000000000e+00
-2.5716134042073650e-03 6.0781839610325600e-03 0.0000000000000000e+00 3.8964950562825490e-01 -9.2096322552187526e-01 0.0000000000000000e+00 6.0589893183906653e-07 1.0000285163151478e-06 1 1.1990760831720456e+03 1.4109672293450408e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5218681212222958e+02 2.7186588029472597e-01 4.9101492392118445e-02 2.1145769881260233e+02 8.6196619724289349e+01 0.0000000000000000e+00 -6.3630259215296980e+05 -6.3630259215296980e+05 0.0000000000000000e+00
-2.6631203356587002e-03 6.0386509952681400e-03 0.0000000000000000e+00 4.0351458758156777e-01 -9.1497321141598298e-01 0.0000000000000000e+00 6.0195811968572646e-07 1.0000285163178337e-06 1 1.2366789074092010e+03 1.4552149242778693e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 3.5237326078626461e+02 2.8053998861777646e-01 5.0132606448038519e-02 2.1239576342776485e+02 9.0325524044297637e+01 0.0000000000000000e+00 -6.5182339016009704e+05 -6.5182339016009704e+05 0.0000000000000000e+00
