TITLE     = "Stag-Line"
VARIABLES = "x","y","z","c_p","Ma","`r/`r_~%","T:[K]","u/U_~%","v/U_~%","w/U_~%","`a_N_2","`a_O_2","`a_N_O","`a_N","`a_O"
ZONE T="SubZone"
 I=81, J=1, K=1,F=POINT
 -1.095059980E-02 0.000000000E+00 0.000000000E+00 1.719099998E+00 3.450700045E-01 7.305099964E+00 9.968200195E+03 1.349399984E-01 0.000000000E+00 0.000000000E+00 9.949799776E-01 1.000000013E-10 1.000000013E-10 5.023200065E-03 1.000000013E-10
 -1.107080001E-02 0.000000000E+00 0.000000000E+00 1.534800053E+00 4.184600115E-01 6.556200027E+00 9.949200195E+03 1.632899940E-01 0.000000000E+00 0.000000000E+00 9.971200228E-01 1.000000013E-10 1.000000013E-10 2.876899904E-03 1.000000013E-10
 -1.117459964E-02 0.000000000E+00 0.000000000E+00 4.845899940E-01 1.327100039E+00 2.581899881E+00 8.177399902E+03 4.690400064E-01 0.000000000E+00 0.000000000E+00 9.990599751E-01 1.000000013E-10 1.000000013E-10 9.393399814E-04 1.000000013E-10
 -1.126349997E-02 0.000000000E+00 0.000000000E+00 4.942199960E-02 4.593999863E+00 1.105599999E+00 2.517600098E+03 9.042599797E-01 0.000000000E+00 0.000000000E+00 9.998400211E-01 1.000000013E-10 1.000000013E-10 1.555399940E-04 1.000000013E-10
 -1.133910008E-02 0.000000000E+00 0.000000000E+00 4.954800010E-03 8.246199608E+00 1.009299994E+00 9.004899902E+02 9.907199740E-01 0.000000000E+00 0.000000000E+00 9.999899864E-01 1.000000013E-10 1.000000013E-10 1.478400009E-05 1.000000013E-10
 -1.141470019E-02 0.000000000E+00 0.000000000E+00 2.206799982E-04 9.309800148E+00 1.000399947E+00 7.090200195E+02 9.995999932E-01 0.000000000E+00 0.000000000E+00 1.000000000E+00 1.000000013E-10 1.000000013E-10 1.000000013E-10 1.000000013E-10
 -1.153230015E-02 0.000000000E+00 0.000000000E+00 5.220099865E-06 9.368499756E+00 1.000000000E+00 7.002199707E+02 9.999899864E-01 0.000000000E+00 0.000000000E+00 1.000000000E+00 1.000000013E-10 1.000000013E-10 1.000000013E-10 1.000000013E-10
 -1.170639973E-02 0.000000000E+00 0.000000000E+00 -8.484100249E-07 9.370200157E+00 1.000000000E+00 6.999699707E+02 1.000000000E+00 0.000000000E+00 0.000000000E+00 1.000000000E+00 1.000000013E-10 1.000000013E-10 1.000000013E-10 1.000000013E-10
 -1.195130032E-02 0.000000000E+00 0.000000000E+00 1.904799944E-07 9.369899750E+00 1.000000000E+00 7.000100098E+02 1.000000000E+00 0.000000000E+00 0.000000000E+00 1.000000000E+00 1.000000013E-10 1.000000013E-10 1.000000013E-10 1.000000013E-10
 -1.227939967E-02 0.000000000E+00 0.000000000E+00 -3.920800040E-08 9.369999886E+00 1.000000000E+00 7.000000000E+02 1.000000000E+00 0.000000000E+00 0.000000000E+00 1.000000000E+00 1.000000013E-10 1.000000013E-10 1.000000013E-10 1.000000013E-10
 -1.269770041E-02 0.000000000E+00 0.000000000E+00 9.795700251E-09 9.369999886E+00 1.000000000E+00 7.000000000E+02 1.000000000E+00 0.000000000E+00 0.000000000E+00 1.000000000E+00 1.000000013E-10 1.000000013E-10 1.000000013E-10 1.000000013E-10
 -1.320559997E-02 0.000000000E+00 0.000000000E+00 -1.844399966E-09 9.369999886E+00 1.000000000E+00 7.000000000E+02 1.000000000E+00 0.000000000E+00 0.000000000E+00 1.000000000E+00 1.000000013E-10 1.000000013E-10 1.000000013E-10 1.000000013E-10
 -1.379279979E-02 0.000000000E+00 0.000000000E+00 4.472099913E-10 9.369999886E+00 1.000000000E+00 7.000000000E+02 1.000000000E+00 0.000000000E+00 0.000000000E+00 1.000000000E+00 1.000000013E-10 1.000000013E-10 1.000000013E-10 1.000000013E-10
 -1.443979982E-02 0.000000000E+00 0.000000000E+00 -2.100500052E-10 9.369999886E+00 1.000000000E+00 7.000000000E+02 1.000000000E+00 0.000000000E+00 0.000000000E+00 1.000000000E+00 1.000000013E-10 1.000000013E-10 1.000000013E-10 1.000000013E-10
 -1.511880010E-02 0.000000000E+00 0.000000000E+00 0.000000000E+00 9.369999886E+00 1.000000000E+00 7.000000000E+02 1.000000000E+00 0.000000000E+00 0.000000000E+00 1.000000000E+00 1.000000013E-10 1.000000013E-10 1.000000013E-10 1.000000013E-10
