# 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k 13:mu_t 14:k_t 15:S 16:tke 17:omega 18:massf[0]-air 19:u 20:Ttr
8.785813927288858849e-02 1.342804979477764671e-01 0.000000000000000000e+00 2.874070737015657596e-06 1.772129382552939669e-01 7.128956267506099493e+02 -8.778250769158686684e-02 0.000000000000000000e+00 3.169107090159299332e+03 1.582285186431308546e+02 4.144207447009119660e-06 4.785937281592740102e-03 1.659347351461984758e-06 1.873498918120874599e-03 0.000000000000000000e+00 1.038059465718564445e+00 1.108613985073093208e+05 1.000000000000000000e+00 4.470761448571359506e+04 6.228785655468646354e+01
8.785810430961331352e-02 1.353109576550398652e-01 0.000000000000000000e+00 2.790678299315439698e-06 1.775028251136800683e-01 7.128312103368166390e+02 -3.576945563268679185e-01 0.000000000000000000e+00 3.176621644081576505e+03 1.582865919155639460e+02 4.147677597194809166e-06 4.790354081903232600e-03 1.663031976803957250e-06 1.877659072765882568e-03 0.000000000000000000e+00 1.039306030818933690e+00 1.109297711362885748e+05 1.000000000000000000e+00 4.474043782186479075e+04 6.233358691353809178e+01
8.785806880784151340e-02 1.363112162755993895e-01 0.000000000000000000e+00 2.708048115060223511e-06 1.783793935031260103e-01 7.126420543105921297e+02 -1.156542664183031865e+00 0.000000000000000000e+00 3.199150264824368151e+03 1.584561122004607228e+02 4.157813613143315820e-06 4.803258373172606885e-03 1.674132232513355349e-06 1.890191902040054463e-03 0.000000000000000000e+00 1.043002027353160166e+00 1.111322422837918130e+05 1.000000000000000000e+00 4.483632052443749853e+04 6.246717328562763782e+01
8.785803281692231015e-02 1.372815779123446045e-01 0.000000000000000000e+00 2.626327337067470530e-06 1.807931730719153640e-01 7.121303146407808526e+02 -3.323176312211584271e+00 0.000000000000000000e+00 3.261056845106124911e+03 1.589103517402381271e+02 4.185020439340699396e-06 4.837919199110566996e-03 1.704740445764062924e-06 1.924750341151847252e-03 0.000000000000000000e+00 1.053022975058731880e+00 1.116764520810826070e+05 9.999999999999998890e-01 4.509374980393965961e+04 6.282583071387693252e+01
8.785799638533059452e-02 1.382223976140862232e-01 0.000000000000000000e+00 2.545648872334678036e-06 1.860636994418815582e-01 7.109604020853607835e+02 -7.404005366067915261e+00 0.000000000000000000e+00 3.395674383337061499e+03 1.598439529740907403e+02 4.241151565536385840e-06 4.909536576176363500e-03 1.768915619938778186e-06 1.997207816243253518e-03 0.000000000000000000e+00 1.070744090495477030e+00 1.126264038551483973e+05 1.000000000000000000e+00 4.562515946854167851e+04 6.356620501792488653e+01
8.785795956054022471e-02 1.391340762695298661e-01 0.000000000000000000e+00 2.466131805419622720e-06 1.883154229856918160e-01 7.105363628937013800e+02 -1.084915419244901535e+01 0.000000000000000000e+00 3.451534882711860519e+03 1.601869772464838775e+02 4.261846780254747147e-06 4.935977956908038297e-03 1.798162811628052784e-06 2.030229583469779584e-03 0.000000000000000000e+00 1.079859270284442063e+00 1.130899582026730059e+05 1.000000000000000000e+00 4.582119228458133875e+04 6.383932323427238487e+01
8.785792238891054762e-02 1.400170556698246693e-01 0.000000000000000000e+00 2.387881901920759468e-06 1.904029357622148144e-01 7.103052309167018166e+02 -1.109825515295709586e+01 0.000000000000000000e+00 3.504537047437869660e+03 1.605249433636195420e+02 4.282274189471834547e-06 4.962096382063975984e-03 1.823899656274285616e-06 2.059287966308115912e-03 0.000000000000000000e+00 1.085827218581961517e+00 1.133531062686620862e+05 1.000000000000000000e+00 4.601474543195226579e+04 6.410898670922699694e+01
8.785788491557980362e-02 1.408718137660288083e-01 0.000000000000000000e+00 2.310992176142719098e-06 1.903307976653336175e-01 7.102488278454680994e+02 -1.100643647992626306e+01 0.000000000000000000e+00 3.502420955096009493e+03 1.605068809133857997e+02 4.281181519739043197e-06 4.960698815354783187e-03 1.823189672876840444e-06 2.058486354080377428e-03 0.000000000000000000e+00 1.085071100444485070e+00 1.132753499725146394e+05 9.999999999999998890e-01 4.600439075097109890e+04 6.409456028788817150e+01
8.785784718437437968e-02 1.416988601420608174e-01 0.000000000000000000e+00 2.235543508214530455e-06 1.895036006025508091e-01 7.104801260440241322e+02 -1.032807299403263990e+01 0.000000000000000000e+00 3.479143532748295002e+03 1.603213856618607736e+02 4.269966283952970903e-06 4.946357247561096807e-03 1.811508651593977278e-06 2.045297806958697520e-03 0.000000000000000000e+00 1.079383471628719171e+00 1.129153061419518199e+05 1.000000000000000000e+00 4.589811910810554400e+04 6.394649976346104125e+01
8.785780923772491813e-02 1.424987317187740854e-01 0.000000000000000000e+00 2.161605297204887772e-06 1.867356457226772015e-01 7.109733810105766452e+02 -8.653485496649000908e+00 0.000000000000000000e+00 3.410389473083331268e+03 1.599014468777551201e+02 4.244617596004613651e-06 4.913963606155533244e-03 1.778458902519401866e-06 2.007982733004573875e-03 0.000000000000000000e+00 1.070360517128358557e+00 1.123863260879661830e+05 1.000000000000000000e+00 4.565798698857062845e+04 6.361194120586805667e+01
8.785777111660215966e-02 1.432719886999825609e-01 0.000000000000000000e+00 2.089236138143279705e-06 1.860075491557373339e-01 7.111339005004915634e+02 -7.221244392700113757e+00 0.000000000000000000e+00 3.391007286034191111e+03 1.597581762223606745e+02 4.235982500650674001e-06 4.902935347421549621e-03 1.768499154392055965e-06 1.996737602607433736e-03 0.000000000000000000e+00 1.065819622795838306e+00 1.121009839747729275e+05 9.999999999999998890e-01 4.557620512481222977e+04 6.349800050343613123e+01
8.785773286045232833e-02 1.440192107672053912e-01 0.000000000000000000e+00 2.018484512217440943e-06 1.850416426600272612e-01 7.113073344221251091e+02 -6.893694986507095557e+00 0.000000000000000000e+00 3.367619080997848869e+03 1.596212697023134126e+02 4.227737233726491740e-06 4.892408146598951728e-03 1.756072846334969319e-06 1.982707583708330588e-03 0.000000000000000000e+00 1.061276131906210285e+00 1.118292326266456366e+05 1.000000000000000000e+00 4.549812453817622736e+04 6.338921652030405340e+01
8.785769450715949502e-02 1.447409935262620462e-01 0.000000000000000000e+00 1.949389480775381035e-06 1.848709304963833400e-01 7.113658480311273706e+02 -6.807691409838617425e+00 0.000000000000000000e+00 3.362669531886095683e+03 1.595775520845750464e+02 4.225105606247411344e-06 4.889048854931029621e-03 1.753732621312273625e-06 1.980065334607009672e-03 0.000000000000000000e+00 1.059724774578839845e+00 1.117116160402470414e+05 1.000000000000000000e+00 4.547320558804512257e+04 6.335449876564157989e+01
8.785765609300154322e-02 1.454379452055645228e-01 0.000000000000000000e+00 1.881981375073662888e-06 1.848768134126494433e-01 7.113339678315845731e+02 -6.754786797628983486e+00 0.000000000000000000e+00 3.363559533790650676e+03 1.595961291877479482e+02 4.226223798020013285e-06 4.890476196045758124e-03 1.752188350082874993e-06 1.978321763271560004e-03 0.000000000000000000e+00 1.057211686077538682e+00 1.115484687655476446e+05 1.000000000000000000e+00 4.548379366377202678e+04 6.336925035884676305e+01
8.785761765262892209e-02 1.461106836033095324e-01 0.000000000000000000e+00 1.816282474949675166e-06 1.849736783866799128e-01 7.113290239480587616e+02 -6.787786197247889675e+00 0.000000000000000000e+00 3.365766300112269164e+03 1.596066676200657639e+02 4.226858176760741505e-06 4.891285988616661182e-03 1.754387960720861077e-06 1.980805250617909217e-03 0.000000000000000000e+00 1.058378996946270689e+00 1.115900590759025799e+05 9.999999999999998890e-01 4.548980062282527797e+04 6.337761941651496755e+01
8.785757921904896461e-02 1.467598332786797799e-01 0.000000000000000000e+00 1.752307670769677892e-06 1.851175324776791198e-01 7.112991159486335846e+02 -6.858051804285990372e+00 0.000000000000000000e+00 3.369505585547698502e+03 1.596332412458191925e+02 4.228457982113688430e-06 4.893328242617388593e-03 1.756298539922037838e-06 1.982962404792551914e-03 0.000000000000000000e+00 1.058629723999837680e+00 1.115817827231454285e+05 1.000000000000000000e+00 4.550494948329628096e+04 6.339872521826349328e+01
8.785754082362158546e-02 1.473860229798642230e-01 0.000000000000000000e+00 1.690065104067506587e-06 1.851192805716039558e-01 7.112917762173696019e+02 -6.917479041460277145e+00 0.000000000000000000e+00 3.369717851772234098e+03 1.596375155753335378e+02 4.228715330034561674e-06 4.893656774687916815e-03 1.756029481595760311e-06 1.982658622415253008e-03 0.000000000000000000e+00 1.057654995519732077e+00 1.114971781580478419e+05 1.000000000000000000e+00 4.550738639118726132e+04 6.340212038418536622e+01
8.785750249605311923e-02 1.479898833007089742e-01 0.000000000000000000e+00 1.629556783262008538e-06 1.851231574144536762e-01 7.112941316438513013e+02 -6.932592804405752318e+00 0.000000000000000000e+00 3.369783996873552042e+03 1.596374107647264111e+02 4.228709019548509374e-06 4.893648718643026606e-03 1.755681621497179659e-06 1.982265868289497142e-03 0.000000000000000000e+00 1.056811315072018642e+00 1.114326453763082391e+05 1.000000000000000000e+00 4.550732663511784631e+04 6.340203713041478295e+01
8.785746426441497225e-02 1.485720445563504799e-01 0.000000000000000000e+00 1.570779171715363579e-06 1.851149259927903634e-01 7.112929497590672554e+02 -6.919886713429383995e+00 0.000000000000000000e+00 3.369643855532384350e+03 1.596376404081659359e+02 4.228722846032798735e-06 4.893666369707021582e-03 1.755276932201857606e-06 1.981808950721097168e-03 0.000000000000000000e+00 1.055968866968689968e+00 1.113645345877849177e+05 1.000000000000000000e+00 4.550745756265518139e+04 6.340221954219761358e+01
8.785742615515813869e-02 1.491331348673873014e-01 0.000000000000000000e+00 1.513723746160698205e-06 1.850697990141658145e-01 7.112965251356790759e+02 -6.873511651359054397e+00 0.000000000000000000e+00 3.368584691067378117e+03 1.596320079438467872e+02 4.228383728840234117e-06 4.893233450958680425e-03 1.754553679805283649e-06 1.980992357027609296e-03 0.000000000000000000e+00 1.055199156288484819e+00 1.113020923854729044e+05 1.000000000000000000e+00 4.550424635747208958e+04 6.339774560436593021e+01
8.785738819313435033e-02 1.496737784416359296e-01 0.000000000000000000e+00 1.458377524203884726e-06 1.849958692104225477e-01 7.113102453289759524e+02 -6.804423109295418826e+00 0.000000000000000000e+00 3.366729766440410458e+03 1.596199357500539975e+02 4.227656925849297604e-06 4.892305628306210449e-03 1.753538233650765156e-06 1.979845859719361282e-03 0.000000000000000000e+00 1.054355524307388325e+00 1.112330559956311481e+05 1.000000000000000000e+00 4.549736408723460045e+04 6.338815703950388780e+01
8.785735040163242249e-02 1.501945940419895098e-01 0.000000000000000000e+00 1.404723560180289472e-06 1.849089498923902897e-01 7.113292382377481999e+02 -6.740105291830978729e+00 0.000000000000000000e+00 3.364501098885660213e+03 1.596045944417616056e+02 4.226733375423347237e-06 4.891126676654876208e-03 1.752251925933168289e-06 1.978393544075402952e-03 0.000000000000000000e+00 1.053414790867712947e+00 1.111631380404250376e+05 1.000000000000000000e+00 4.548861886949857580e+04 6.337597296584782214e+01
8.785731280240316465e-02 1.506961936289598902e-01 0.000000000000000000e+00 1.352741409143859604e-06 1.848430951205999317e-01 7.113448436941138198e+02 -6.700529878957785179e+00 0.000000000000000000e+00 3.362848613161207595e+03 1.595938164304792792e+02 4.226084582542479974e-06 4.890298488180832952e-03 1.750915846344122094e-06 1.976885033116322892e-03 0.000000000000000000e+00 1.052225888780628837e+00 1.110828316324885091e+05 1.000000000000000000e+00 4.548247543365272577e+04 6.336741376502440204e+01
8.785727541570706456e-02 1.511791811662185347e-01 0.000000000000000000e+00 1.302407559174135164e-06 1.847835250250117467e-01 7.113518470728295142e+02 -6.664956944942278305e+00 0.000000000000000000e+00 3.361459979519007447e+03 1.595865795554372255e+02 4.225648973098219740e-06 4.889742440637682465e-03 1.750276076000344775e-06 1.976162695478060182e-03 0.000000000000000000e+00 1.051735379334509224e+00 1.110358380458405736e+05 1.000000000000000000e+00 4.547835066822124645e+04 6.336166703036916914e+01
8.785723826035396478e-02 1.516441515777714188e-01 0.000000000000000000e+00 1.253695832530205016e-06 1.847405803640276845e-01 7.113602722055352388e+02 -6.627284748655823954e+00 0.000000000000000000e+00 3.360345871739763879e+03 1.595786755587491257e+02 4.225173227127975013e-06 4.889135169499091160e-03 1.749776446547703429e-06 1.975598584993199566e-03 0.000000000000000000e+00 1.051230018278415113e+00 1.109883746198286681e+05 1.000000000000000000e+00 4.547384588050807361e+04 6.335539083840242824e+01
8.785720135374824880e-02 1.520916898455456634e-01 0.000000000000000000e+00 1.206577756448042956e-06 1.846910812725220119e-01 7.113686316220729395e+02 -6.588572688994643656e+00 0.000000000000000000e+00 3.359293047588851550e+03 1.595750545138630230e+02 4.224955281233365289e-06 4.888856973552101366e-03 1.748879516097020549e-06 1.974585898753935913e-03 0.000000000000000000e+00 1.050401826632443969e+00 1.109280813284516043e+05 1.000000000000000000e+00 4.547178218411136186e+04 6.335251564081898579e+01
8.785716471193878718e-02 1.525223702366110823e-01 0.000000000000000000e+00 1.161022904601713203e-06 1.846605394151663027e-01 7.113803335369022989e+02 -6.549199846952979520e+00 0.000000000000000000e+00 3.358284152483578964e+03 1.595642840584443718e+02 4.224307047112651346e-06 4.888029551239015703e-03 1.748129074765205806e-06 1.973738607183530940e-03 0.000000000000000000e+00 1.049559307309702483e+00 1.108683509817022423e+05 1.000000000000000000e+00 4.546564419122130494e+04 6.334396402326865427e+01
8.785712834967297769e-02 1.529367556494078961e-01 0.000000000000000000e+00 1.116999210403955892e-06 1.846031075111050912e-01 7.113829381718147715e+02 -6.511817392302869933e+00 0.000000000000000000e+00 3.357134395653773481e+03 1.595617820141214622e+02 4.224156463687564041e-06 4.887837345534172366e-03 1.747453705527152530e-06 1.972976076339274295e-03 0.000000000000000000e+00 1.049090715808870033e+00 1.108272027611999365e+05 9.999999999999998890e-01 4.546421835628931876e+04 6.334197751151364741e+01
8.785709228044515096e-02 1.533353970691200552e-01 0.000000000000000000e+00 1.074473253443004062e-06 1.845741577361933450e-01 7.113983895623726994e+02 -6.477899204756291773e+00 0.000000000000000000e+00 3.356136383526836653e+03 1.595505738989265865e+02 4.223481937845084245e-06 4.886976388950773839e-03 1.746591817136393267e-06 1.972002954607886705e-03 0.000000000000000000e+00 1.048142710137731859e+00 1.107643216354173201e+05 1.000000000000000000e+00 4.545783148478006478e+04 6.333307914954605167e+01
8.785705651654796000e-02 1.537188331227097304e-01 0.000000000000000000e+00 1.033410520446493692e-06 1.845180275733384334e-01 7.113988838447216949e+02 -6.449883941262046783e+00 0.000000000000000000e+00 3.355028259810687814e+03 1.595484933434194375e+02 4.223356730546836461e-06 4.886816578176360511e-03 1.746131968120908260e-06 1.971483758532242229e-03 0.000000000000000000e+00 1.047875299636627178e+00 1.107315408201802638e+05 1.000000000000000000e+00 4.545664594313420821e+04 6.333142742089029298e+01
8.785702106913495513e-02 1.540875897243151882e-01 0.000000000000000000e+00 9.937756421856768907e-07 1.844981135672608130e-01 7.114092575738170581e+02 -6.422654713603241028e+00 0.000000000000000000e+00 3.354216107517706405e+03 1.595377904546110130e+02 4.222712655794135833e-06 4.885994512192367786e-03 1.745620108458919861e-06 1.970905839435242897e-03 0.000000000000000000e+00 1.047247012857962511e+00 1.106856510175473668e+05 1.000000000000000000e+00 4.545054746989175328e+04 6.332293086318086495e+01
8.785698594826835128e-02 1.544421798029954884e-01 0.000000000000000000e+00 9.555326077868349653e-07 1.844484282618507331e-01 7.114111499706588120e+02 -6.401568451049721276e+00 0.000000000000000000e+00 3.353326950285822477e+03 1.595381266394113879e+02 4.222732886037606040e-06 4.886020332810742973e-03 1.744904547235605911e-06 1.970097929520211316e-03 0.000000000000000000e+00 1.046685117496833239e+00 1.106418256763097306e+05 1.000000000000000000e+00 4.545073902073726640e+04 6.332319773699476428e+01
8.785695116297588536e-02 1.547831031043488959e-01 0.000000000000000000e+00 9.186449578934748185e-07 1.844394967613915415e-01 7.114216809437709799e+02 -6.376290030386046581e+00 0.000000000000000000e+00 3.352688121947066975e+03 1.595267918537377057e+02 4.222050824790393663e-06 4.885149802827270030e-03 1.744344354745603855e-06 1.969465439871173010e-03 0.000000000000000000e+00 1.045973999718644798e+00 1.105968082338811073e+05 1.000000000000000000e+00 4.544428092704599840e+04 6.331420014635867943e+01
8.785691672130303831e-02 1.551108460589864790e-01 0.000000000000000000e+00 8.830759581129834937e-07 1.843888638401438573e-01 7.114165282400862225e+02 -6.356253173465453266e+00 0.000000000000000000e+00 3.352080954676537658e+03 1.595342455859423296e+02 4.222499342163432638e-06 4.885722253149967463e-03 1.743768444218164370e-06 1.968815203650805049e-03 0.000000000000000000e+00 1.045603053026107787e+00 1.105637389239679615e+05 1.000000000000000000e+00 4.544852770477815648e+04 6.332011687184813553e+01
8.785688263037011447e-02 1.554258817107257717e-01 0.000000000000000000e+00 8.487887541518826413e-07 1.843963562089288299e-01 7.114302989981943028e+02 -6.333845970921020196e+00 0.000000000000000000e+00 3.351508167206137841e+03 1.595173739379874291e+02 4.221484141532166355e-06 4.884426548591718799e-03 1.743370497813018357e-06 1.968365899194535369e-03 0.000000000000000000e+00 1.044884222891288683e+00 1.105174394405670027e+05 1.000000000000000000e+00 4.543891533584235003e+04 6.330672465970906870e+01
8.785684889642030038e-02 1.557286696980753893e-01 0.000000000000000000e+00 8.157465099938192285e-07 1.843349692039632226e-01 7.114209050815035198e+02 -6.312639375932159957e+00 0.000000000000000000e+00 3.351010771953135645e+03 1.595320935195017853e+02 4.222369842865714350e-06 4.885556970053619129e-03 1.742914697888068861e-06 1.967851274775772076e-03 0.000000000000000000e+00 1.044716747545892055e+00 1.104918272037317365e+05 1.000000000000000000e+00 4.544730154056262108e+04 6.331840854673062324e+01
8.785681552487312196e-02 1.560196562832480149e-01 0.000000000000000000e+00 7.839125304254436346e-07 1.843395261586756317e-01 7.114314841766992004e+02 -6.292258664959052616e+00 0.000000000000000000e+00 3.350464203408156209e+03 1.595171109985111286e+02 4.221468320677047419e-06 4.884406356746627022e-03 1.742744368705753638e-06 1.967658963299509772e-03 0.000000000000000000e+00 1.044222488631702861e+00 1.104530774798773928e+05 1.000000000000000000e+00 4.543876553805594449e+04 6.330651595738532933e+01
8.785678252037430747e-02 1.562992744230950193e-01 0.000000000000000000e+00 7.532503691570798384e-07 1.842992097981528132e-01 7.114289760828736462e+02 -6.271468639015798985e+00 0.000000000000000000e+00 3.349940879851218597e+03 1.595220979372564045e+02 4.221768384589138995e-06 4.884789324352855830e-03 1.742401632181304678e-06 1.967271993984622078e-03 0.000000000000000000e+00 1.044030096592110768e+00 1.104302924787050433e+05 1.000000000000000000e+00 4.544160666125649004e+04 6.331047428699887547e+01
8.785674988684519238e-02 1.565679438769635168e-01 0.000000000000000000e+00 7.237239237207151501e-07 1.842972241934249522e-01 7.114384399100725886e+02 -6.253291246133686698e+00 0.000000000000000000e+00 3.349375390390304801e+03 1.595094925058894262e+02 4.221009931967696639e-06 4.883821329276364850e-03 1.741532043666794769e-06 1.966290178369157864e-03 0.000000000000000000e+00 1.043018264182048016e+00 1.103771656873802131e+05 9.999999999999998890e-01 4.543442535622572177e+04 6.330046909878256400e+01
8.785671762752582381e-02 1.568260713468065115e-01 0.000000000000000000e+00 6.952975182661235992e-07 1.842589983717589919e-01 7.114335394336076206e+02 -6.229034570227015344e+00 0.000000000000000000e+00 3.348821870634188144e+03 1.595128551011418097e+02 4.221212249926363714e-06 4.884079540300859112e-03 1.740766150259822433e-06 1.965425440514184836e-03 0.000000000000000000e+00 1.042487461132712179e+00 1.103466398719582357e+05 1.000000000000000000e+00 4.543634096878190758e+04 6.330313798195798114e+01
8.785668574502636385e-02 1.570740506455012286e-01 0.000000000000000000e+00 6.679359753030494841e-07 1.842425201561410930e-01 7.114382172804650963e+02 -6.213103571205730091e+00 0.000000000000000000e+00 3.348371499115715778e+03 1.595092611605159902e+02 4.220996012699051471e-06 4.883803564691063803e-03 1.740540434859528622e-06 1.965170594801573037e-03 0.000000000000000000e+00 1.042207155817149955e+00 1.103214088647740427e+05 1.000000000000000000e+00 4.543429356423876015e+04 6.330028548262514931e+01
8.785665424136208934e-02 1.573122628895025354e-01 0.000000000000000000e+00 6.416046773835003607e-07 1.842144994801385993e-01 7.114412710428410946e+02 -6.192413277116926018e+00 0.000000000000000000e+00 3.347883556103696719e+03 1.595097685047354616e+02 4.221026537907646549e-06 4.883842522760467077e-03 1.743656328353225555e-06 1.968688618369259132e-03 0.000000000000000000e+00 1.044005384373845047e+00 1.102974974088193121e+05 1.000000000000000000e+00 4.543458258648982155e+04 6.330068815623505429e+01
8.785662311800374047e-02 1.575410767120076216e-01 0.000000000000000000e+00 6.162696196321480403e-07 1.841738386321445098e-01 7.114346220728350545e+02 -6.177977746834636186e+00 0.000000000000000000e+00 3.347468546152234921e+03 1.595174873973421654e+02 4.221490968296536496e-06 4.884435261459877525e-03 1.801051050777612769e-06 2.033490572145361681e-03 0.000000000000000000e+00 1.078568446572900630e+00 1.102934261834905483e+05 1.000000000000000000e+00 4.543897997421646141e+04 6.330681471563848817e+01
8.785659237590971726e-02 1.577608484939967692e-01 0.000000000000000000e+00 5.918974539987435080e-07 1.840197144087015735e-01 7.113793824372114614e+02 -6.162970151249858475e+00 0.000000000000000000e+00 3.346939842147396575e+03 1.595716717238865670e+02 4.224751679456618870e-06 4.888597089052577546e-03 2.497946554472850999e-06 2.820325812558401035e-03 0.000000000000000000e+00 1.499376608958936430e+00 1.104566692462173087e+05 1.000000000000000000e+00 4.546985431563539896e+04 6.334982968236496248e+01
8.785656201557191791e-02 1.579719226098909024e-01 0.000000000000000000e+00 5.684555260106326650e-07 1.827838298564660735e-01 7.108667538622272559e+02 -6.136292810342794724e+00 0.000000000000000000e+00 3.346395262781253223e+03 1.600972049278989857e+02 4.256426973503501725e-06 4.929051409510506500e-03 1.002544780430841481e-05 1.131930912385550533e-02 0.000000000000000000e+00 6.161220125086258825e+00 1.123312832696658734e+05 9.999999999999993339e-01 4.576984826022444759e+04 6.376778935216144362e+01
8.785653203704169023e-02 1.581746316853517020e-01 0.000000000000000000e+00 5.459119047736773736e-07 1.748905375664432105e-01 7.073642963083700579e+02 -5.757301951505604976e+00 0.000000000000000000e+00 3.343391024122888666e+03 1.635966655615887362e+02 4.469613923746277692e-06 5.202511536983517489e-03 6.463919564261212561e-05 7.298138210660938541e-02 0.000000000000000000e+00 4.861539328621281442e+01 1.315358615231332951e+05 9.999999999999995559e-01 4.779262318369699642e+04 6.658597403334000830e+01
8.785650243997493447e-02 1.583692968648899302e-01 0.000000000000000000e+00 5.242354068935297613e-07 1.523238781063633029e-01 6.945084022852569205e+02 -4.514271321454635277e+00 0.000000000000000000e+00 3.327597012724406341e+03 1.748821108539840168e+02 5.182533456173071022e-06 6.131535276247132397e-03 1.713501765774125946e-04 1.934642377045177053e-01 0.000000000000000000e+00 2.758412902919793055e+02 2.017649777414857526e+05 9.999999999999995559e-01 5.461384410133064375e+04 7.608948333333100322e+01
8.785647322365437717e-02 1.585562280872120922e-01 0.000000000000000000e+00 5.033956149451114143e-07 1.290675524592753975e-01 6.752213028442560017e+02 -3.665067006232803681e+00 0.000000000000000000e+00 3.286704834926988497e+03 1.888147128443298470e+02 6.110725831839990713e-06 7.372726287127832380e-03 3.061510145880650801e-04 3.456621629624413439e-01 0.000000000000000000e+00 7.303524792168016120e+02 2.800545424327559886e+05 9.999999999999993339e-01 6.366249247586919228e+04 8.869630475403464231e+01
8.785644438702784609e-02 1.587357243664047901e-01 0.000000000000000000e+00 4.833628910650192683e-07 1.127643864898936754e-01 6.559584606804201030e+02 -2.610722906616611105e+00 0.000000000000000000e+00 3.254046399984260916e+03 2.009971538526135930e+02 6.959724608844916159e-06 8.537071522302928581e-03 3.979629665554178654e-04 4.493231550566224586e-01 0.000000000000000000e+00 1.177699704322198613e+03 3.337058866526544443e+05 9.999999999999994449e-01 7.214259974437719211e+04 1.005110193431561356e+02
8.785641592873093264e-02 1.589080740771463274e-01 0.000000000000000000e+00 4.641083861926316635e-07 1.004499690136512191e-01 6.359983702009875515e+02 -1.887033123920932143e+00 0.000000000000000000e+00 3.235476075940384817e+03 2.123529070415419824e+02 7.777807187265404449e-06 9.683353596704637536e-03 4.236758455101459313e-04 4.783544792462279260e-01 0.000000000000000000e+00 1.626187404622306985e+03 3.855553157969244639e+05 9.999999999999994449e-01 8.052456630177461193e+04 1.121890016416790417e+02
8.785638784712249127e-02 1.590735552428330646e-01 0.000000000000000000e+00 4.456040454413714803e-07 9.013165966406452845e-02 6.142984533533590366e+02 -1.353930588697821458e+00 0.000000000000000000e+00 3.217349337397825821e+03 2.235498810849849463e+02 8.605929114516477067e-06 1.086635387207040421e-02 4.177668759870365139e-04 4.716829116573195146e-01 0.000000000000000000e+00 2.080127837589222054e+03 4.487798940707746078e+05 9.999999999999995559e-01 8.924026666626951192e+04 1.243319508981365971e+02
8.785636014029782337e-02 1.592324358247496352e-01 0.000000000000000000e+00 4.278226100419677498e-07 8.137655466459210729e-02 5.901969747784477249e+02 -8.932206796222975642e-01 0.000000000000000000e+00 3.205932939561633702e+03 2.348505520335764345e+02 9.460052058444199123e-06 1.210874426503139208e-02 3.848943456603219713e-04 4.345679278965453030e-01 0.000000000000000000e+00 2.537667563350394175e+03 5.365281293214746984e+05 9.999999999999994449e-01 9.849068176870644675e+04 1.372198791761264545e+02
8.785633280612401008e-02 1.593849740115762526e-01 0.000000000000000000e+00 4.107376162606539731e-07 7.347995046607619374e-02 5.623769949159606085e+02 -6.167758307174181498e-01 0.000000000000000000e+00 3.193257349682469339e+03 2.466587638228918138e+02 1.036903210056829911e-05 1.345399982169093525e-02 3.284313702983160041e-04 3.708179703235257585e-01 0.000000000000000000e+00 3.002170454964409601e+03 6.716755961348629789e+05 9.999999999999994449e-01 1.086438317332805891e+05 1.513655220570210531e+02
8.785630584225377626e-02 1.595314185079585445e-01 0.000000000000000000e+00 3.943233916500218904e-07 6.631751227839315088e-02 5.283651494120061898e+02 -2.327874885683222650e-01 0.000000000000000000e+00 3.192157188964096804e+03 2.595924390940726312e+02 1.138056298516687716e-05 1.497689295770286526e-02 2.554870768588466410e-04 2.884596535301607312e-01 0.000000000000000000e+00 3.487314326141578476e+03 9.052121682375328382e+05 9.999999999999991118e-01 1.203361329193032288e+05 1.676555520093436940e+02
8.785627924615355133e-02 1.596720088213014199e-01 0.000000000000000000e+00 3.785550489746707599e-07 5.892238866089555965e-02 4.828096353611302902e+02 -2.502415445171332631e-01 0.000000000000000000e+00 3.176819866045164417e+03 2.747388908167553154e+02 1.258196975843349513e-05 1.681805588374956154e-02 1.706780006647257153e-04 1.927053123088817432e-01 0.000000000000000000e+00 3.992534175992174369e+03 1.378324386973625282e+06 9.999999999999993339e-01 1.347883180843232549e+05 1.877907268965699927e+02
8.785625301511686136e-02 1.598069755459552155e-01 0.000000000000000000e+00 3.634084781071377375e-07 5.200155442184688920e-02 4.130068899271187206e+02 1.211687780139583559e+00 0.000000000000000000e+00 3.208789750482204909e+03 2.939182044581535820e+02 1.412268201418965543e-05 1.922545355254661609e-02 9.162362142216738615e-05 1.034483560404078489e-01 0.000000000000000000e+00 4.658908485268953882e+03 2.644192399108208716e+06 9.999999999999994449e-01 1.542641266284017474e+05 2.149249496198098655e+02
8.785622714628556207e-02 1.599365406441979609e-01 0.000000000000000000e+00 3.488603361646849264e-07 4.450717540568317754e-02 2.582541137591873621e+02 1.434416034315079136e+00 0.000000000000000000e+00 3.282122290117609282e+03 3.213115820974566645e+02 1.634778008051277696e-05 2.278157758594158075e-02 4.907700019599150240e-06 5.541076537760362963e-03 0.000000000000000000e+00 1.165731452658639455e+03 1.057183895658631250e+07 9.999999999999993339e-01 1.843591656963762071e+05 2.568541712532453971e+02
