pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T vel.x vel.y vel.z mu a Re y+ tau_wall.x tau_wall.y tau_wall.z q_total q_cond q_diff
-3.5109606494195442e-03 5.5876618640607160e-03 0.0000000000000000e+00 5.3203207651533879e-01 -8.4672419922828290e-01 0.0000000000000000e+00 1.1821681471524971e-06 6.6819147014220310e-06 1 1.6381025934027261e+03 1.9275749971444801e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2104540785692291e+02 2.9668353982182398e+00 3.9400861918870089e-01 2.0704676445023881e+02 1.2348764058007049e+02 0.0000000000000000e+00 -7.7859567966106650e+05 -7.7859567966106650e+05 0.0000000000000000e+00
-3.3300633970377281e-03 5.6973228415248267e-03 0.0000000000000000e+00 5.0461988070034069e-01 -8.6334163342327808e-01 0.0000000000000000e+00 1.2053688557310622e-06 6.9283081733509055e-06 1 1.5377730511774744e+03 1.8095160197353643e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2042356892656500e+02 2.8835599780948735e+00 3.9454935167934846e-01 2.0986951912113079e+02 1.1543165633658393e+02 0.0000000000000000e+00 -7.4691534159917012e+05 -7.4691534159917012e+05 0.0000000000000000e+00
-3.1457442794077519e-03 5.8011294346380846e-03 0.0000000000000000e+00 4.7668915384632432e-01 -8.7907192572921777e-01 0.0000000000000000e+00 1.2273309663290922e-06 7.1831792339213165e-06 1 1.4409266518089091e+03 1.6955556983622447e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1980119685479747e+02 2.7972078704550225e+00 3.9438969330881840e-01 2.1211539405403880e+02 1.0707293388777191e+02 0.0000000000000000e+00 -7.1646437873660878e+05 -7.1646437873660878e+05 0.0000000000000000e+00
-2.9581926968826992e-03 5.8989749751088829e-03 0.0000000000000000e+00 4.4826859666320440e-01 -8.9389891220741602e-01 0.0000000000000000e+00 1.2480319113933430e-06 7.4464884088973256e-06 1 1.3480590915142056e+03 1.5862773247177504e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1913381336329456e+02 2.7085423970119575e+00 3.9349704734299662e-01 2.1365176327530639e+02 9.8500021364663425e+01 0.0000000000000000e+00 -6.8688937913036149e+05 -6.8688937913036149e+05 0.0000000000000000e+00
-2.7676013713918424e-03 5.9907589200301637e-03 0.0000000000000000e+00 4.1938741319465084e-01 -9.0780735712699490e-01 0.0000000000000000e+00 1.2674504193033896e-06 7.7181797613679865e-06 1 1.2595171213980971e+03 1.4820889249916992e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1839522306599395e+02 2.6183528637365856e+00 3.9186266863477093e-01 2.1438831683726039e+02 8.9822366928506298e+01 0.0000000000000000e+00 -6.5799261056310881e+05 -6.5799261056310881e+05 0.0000000000000000e+00
-2.5741661484058346e-03 6.0763869551940519e-03 0.0000000000000000e+00 3.9007528080904708e-01 -9.2078296862058828e-01 0.0000000000000000e+00 1.2855665362297022e-06 7.9981798442664783e-06 1 1.1755034813846823e+03 1.3832290656879163e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1756500011582790e+02 2.5273283332721035e+00 3.8948111641263872e-01 2.1427144320175972e+02 8.1123392179191299e+01 0.0000000000000000e+00 -6.2962847078760946e+05 -6.2962847078760946e+05 0.0000000000000000e+00
-2.3780857956922498e-03 6.1557710920060807e-03 0.0000000000000000e+00 3.6036231970385696e-01 -9.3281241337026344e-01 0.0000000000000000e+00 1.3023616466375067e-06 8.2863966656953887e-06 1 1.0961032754444427e+03 1.2897978896706635e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1662865191449845e+02 2.4360647059913396e+00 3.8635892519065157e-01 2.1327825795794593e+02 7.2487761301899553e+01 0.0000000000000000e+00 -6.0171166780483781e+05 -6.0171166780483781e+05 0.0000000000000000e+00
-2.1795617990682642e-03 6.2288297578994151e-03 0.0000000000000000e+00 3.3027906195516243e-01 -9.4388333030836924e-01 0.0000000000000000e+00 1.3178184924155150e-06 8.5827186701789706e-06 1 1.0213354904865374e+03 1.2018177390640027e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1557487185145243e+02 2.3451200087147455e+00 3.8251148596523116e-01 2.1140544491758354e+02 6.3997021525139282e+01 0.0000000000000000e+00 -5.7418892690105620e+05 -5.7418892690105620e+05 0.0000000000000000e+00
-1.9787981553603569e-03 6.2954878801561864e-03 0.0000000000000000e+00 2.9985642014391750e-01 -9.5398434331936210e-01 0.0000000000000000e+00 1.3319211906098880e-06 8.8870137389787045e-06 1 9.5117754269317413e+02 1.1192620392182804e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1439614623320739e+02 2.2550472150535925e+00 3.7796216970609481e-01 2.0866244794337129e+02 5.5733977304816086e+01 0.0000000000000000e+00 -5.4704013018573576e+05 -5.4704013018573576e+05 0.0000000000000000e+00
-1.7760011627837827e-03 6.3556769630497764e-03 0.0000000000000000e+00 2.6912565559107299e-01 -9.6310507292957148e-01 0.0000000000000000e+00 1.3446552497448524e-06 9.1991282125902583e-06 1 8.8560206473435517e+02 1.0420985866675751e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.1308616279681843e+02 2.1664488096177843e+00 3.7274223812682322e-01 2.0506258117351405e+02 4.7788532602099551e+01 0.0000000000000000e+00 -5.2025568054225226e+05 -5.2025568054225226e+05 0.0000000000000000e+00
