pos.x pos.y pos.z n.x n.y n.z area cellWidthNormalToSurface outsign p rho T vel.x vel.y vel.z mu a Re y+ tau_wall.x tau_wall.y tau_wall.z q_total q_cond q_diff
-5.2247088443087546e-03 4.0312810967548327e-03 0.0000000000000000e+00 7.9172425247351685e-01 -6.1087863610151816e-01 0.0000000000000000e+00 8.5288842108606389e-07 4.5291057518436802e-06 1 2.8528653935672305e+03 3.3570009747899768e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2434081691951593e+02 3.5296451172754688e+00 3.4447637793298064e-01 1.4371451732544460e+02 1.7995885928162321e+02 0.0000000000000000e+00 -1.1761587770128662e+06 -1.1761587770128662e+06 0.0000000000000000e+00
-5.0928155547626417e-03 4.1966700506495223e-03 0.0000000000000000e+00 7.7173785338720524e-01 -6.3594078784845087e-01 0.0000000000000000e+00 8.8787936326219174e-07 4.6832865567520988e-06 1 2.7376045855359716e+03 3.2213721975653364e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2437543024007505e+02 3.5026292911320005e+00 3.5195822084348399e-01 1.5207856679176666e+02 1.7825375642331849e+02 0.0000000000000000e+00 -1.1377312050653188e+06 -1.1377312050653188e+06 0.0000000000000000e+00
-4.9556890529666858e-03 4.3577466423780466e-03 0.0000000000000000e+00 7.5095844148811297e-01 -6.6034946744715728e-01 0.0000000000000000e+00 9.2195794937316222e-07 4.8455957602893987e-06 1 2.6220934218029397e+03 3.0854488237793607e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2437575416140982e+02 3.4711101607622257e+00 3.5892744813600025e-01 1.6008994864933047e+02 1.7565154014360633e+02 0.0000000000000000e+00 -1.0999685785978457e+06 -1.0999685785978457e+06 0.0000000000000000e+00
-4.8134702456710428e-03 4.5143453548538506e-03 0.0000000000000000e+00 7.2940736902663317e-01 -6.8407959332934709e-01 0.0000000000000000e+00 9.5508916136806539e-07 5.0161052611865578e-06 1 2.5067929021789460e+03 2.9497733174465673e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2432299875272673e+02 3.4348214093883391e+00 3.6537249537254640e-01 1.6765600364049956e+02 1.7226672764280116e+02 0.0000000000000000e+00 -1.0626917021645531e+06 -1.0626917021645531e+06 0.0000000000000000e+00
-4.6663052723140063e-03 4.6663052723140063e-03 0.0000000000000000e+00 7.0710678118654746e-01 -7.0710678118654746e-01 0.0000000000000000e+00 9.8723895468692880e-07 5.1948819875461236e-06 1 2.3921900440078634e+03 2.8149187577251274e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2420258370259154e+02 3.3936509063558185e+00 3.7124531139126271e-01 1.7470751104334460e+02 1.6813551450698569e+02 0.0000000000000000e+00 -1.0257890513750960e+06 -1.0257890513750960e+06 0.0000000000000000e+00
-4.5143453548538515e-03 4.8134702456710419e-03 0.0000000000000000e+00 6.8407959332934687e-01 -7.2940736902663350e-01 0.0000000000000000e+00 1.0183742932438700e-06 5.3819869086003522e-06 1 2.2786833042816015e+03 2.6813540137433450e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2400649482342635e+02 3.3475078814173691e+00 3.7650654257471344e-01 1.8118755795734631e+02 1.6331490994514826e+02 0.0000000000000000e+00 -9.8923696208677324e+05 -9.8923696208677324e+05 0.0000000000000000e+00
-4.3577466423780483e-03 4.9556890529666841e-03 0.0000000000000000e+00 6.6034946744715728e-01 -7.5095844148811297e-01 0.0000000000000000e+00 1.0484631833738039e-06 5.5774740266486900e-06 1 2.1667113447612796e+03 2.5495952640643599e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2372756594377319e+02 3.2964601033538914e+00 3.8112407210110366e-01 1.8705061924957437e+02 1.5786035906037574e+02 0.0000000000000000e+00 -9.5302290304975538e+05 -9.5302290304975538e+05 0.0000000000000000e+00
-4.1966700506495232e-03 5.0928155547626409e-03 0.0000000000000000e+00 6.3594078784845376e-01 -7.7173785338720291e-01 0.0000000000000000e+00 1.0774747067081515e-06 5.7813893519218508e-06 1 2.0566136668951171e+03 2.4200420041200925e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2336097744544628e+02 3.2405464629918681e+00 3.8506305609122160e-01 1.9225622101539670e+02 1.5183232355719537e+02 0.0000000000000000e+00 -9.1716146580042294e+05 -9.1716146580042294e+05 0.0000000000000000e+00
-4.0312810967548336e-03 5.2247088443087546e-03 0.0000000000000000e+00 6.1087863610151305e-01 -7.9172425247352074e-01 0.0000000000000000e+00 1.1053790519455477e-06 5.9937698631440911e-06 1 1.9487463332551681e+03 2.2931132170157978e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2290160736120799e+02 3.1799273821034371e+00 3.8830226677322999e-01 1.9677867736518752e+02 1.4529603106548231e+02 0.0000000000000000e+00 -8.8166205649303657e+05 -8.8166205649303657e+05 0.0000000000000000e+00
-3.8617497290241729e-03 5.3512333923342098e-03 0.0000000000000000e+00 5.8518876526142249e-01 -8.1089710137095183e-01 0.0000000000000000e+00 1.1321475454849553e-06 6.2146424566330441e-06 1 1.8432357147616190e+03 2.1689576049311189e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2235156347629589e+02 3.1145379172662779e+00 3.9082504793120099e-01 2.0061840928927376e+02 1.3833590320946882e+02 0.0000000000000000e+00 -8.4660513653008698e+05 -8.4660513653008698e+05 0.0000000000000000e+00
-3.6882501523979715e-03 5.4722591863130277e-03 0.0000000000000000e+00 5.5889757340707780e-01 -8.2923669868119076e-01 0.0000000000000000e+00 1.1577526808897798e-06 6.4440228868638193e-06 1 1.7404977971309272e+03 2.0480646632550760e-02 2.9600000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8278800576816405e-05 4.2169544490586634e+02 3.0447522061158572e+00 3.9275436694218729e-01 2.0388647172478630e+02 1.3111048819851123e+02 0.0000000000000000e+00 -8.1188199634378357e+05 -8.1188199634378357e+05 0.0000000000000000e+00
