0.25 0.019384682797135 0.32954515664968 0.1328125 0.4609375 0.013637953526966 0.57406023782324 0.7421875 -0.6484375
0.26 0.021585583038993 0.30596729635798 0.1328125 0.4609375 0.01305058817805 0.55314310658091 0.3046875 -0.5703125
0.27 0.028893979186319 0.41982984764509 0.1328125 -0.5859375 0.026010811347774 0.64794278115054 0.9296875 0.5234375
0.28 0.033259591922996 0.48849033151039 0.0546875 -0.6015625 0.04476968615958 0.69892083350719 0.9609375 0.5078125
0.29 0.029694894472255 0.45747945871018 0.9609375 -0.3984375 0.052745503297618 0.67637227819462 0.9140625 0.5234375
0.3 0.022346801360078 0.36542490744249 0.7578125 0.5390625 0.044463957226825 0.60450385229748 0.1328125 0.4609375
0.31 0.014998551658923 0.26792768340626 0.6796875 0.5546875 0.027411316661095 0.51761731366547 0.0859375 0.4765625
0.32 0.010840297109188 0.17703114474674 0.6796875 -0.4453125 0.01948494657723 0.42075069191475 0.0859375 0.4765625
0.33 0.0096431690640663 0.11904761414437 0.2578125 -0.5703125 0.018454385750627 0.34503277256569 0.0859375 0.4765625
0.34 0.010774862946243 0.14318322052824 0.8828125 -0.3984375 0.019610698125373 0.37839558735302 0.0859375 0.4765625
0.35 0.012590146924069 0.18054552451934 0.1015625 -0.6015625 0.022163296655085 0.42490648914713 0.9453125 0.5078125
0.36 0.011838179471373 0.18166205051202 0.0859375 -0.6015625 0.01825476162527 0.42621831320583 0.0546875 0.4921875
0.37 0.0094601587460082 0.15896789713054 0.1796875 0.4765625 0.011065222766622 0.39870778413588 0.9296875 0.5078125
0.38 0.0074836761813484 0.12321552246232 0.1328125 -0.5859375 0.0090059397340715 0.35102068665866 0.7265625 -0.6484375
0.39 0.0054535527874178 0.08747988461465 0.1015625 -0.5859375 0.0078618619256542 0.29576998599359 0.2265625 -0.3828125
0.4 0.0035717373005411 0.060037923512737 0.7578125 0.3828125 0.0075955631129327 0.24502637309632 0.7578125 -0.6015625
0.41 0.0029907579562889 0.04066784407738 0.6640625 -0.6328125 0.0091182793600887 0.20166269877541 0.4296875 0.5390625
0.42 0.002376604491384 0.028072630234217 0.6171875 -0.6328125 0.0076851144774502 0.16754888908679 0.5859375 0.4609375
0.43 0.0021456013287645 0.027628500044072 0.5390625 -0.6328125 0.0059039107448002 0.1662182301797 0.6484375 0.4453125
0.44 0.0026161957576844 0.038743934546846 0.6484375 -0.6015625 0.0045296493721439 0.19683478998095 0.2890625 -0.4453125
0.45 0.0030651335830593 0.047254248484985 0.5078125 -0.6171875 0.0039327583317281 0.21738042341707 0.9140625 -0.6015625
