8.950000 0.352587 50278.782733 173.926989
8.983333 0.352686 50298.262373 173.626283
9.016667 0.352782 50316.945876 173.337522
9.050000 0.352874 50334.867010 173.060228
9.083333 0.352962 50352.058016 172.793937
9.116667 0.353046 50368.549683 172.538208
9.150000 0.353127 50384.371420 172.292618
9.183333 0.353205 50399.551326 172.056759
9.216667 0.353279 50414.116252 171.830242
9.250000 0.353351 50428.091862 171.612692
9.283333 0.353419 50441.502692 171.403752
9.316667 0.353485 50454.372203 171.203078
9.350000 0.353548 50466.722831 171.010339
9.383333 0.353609 50478.576037 170.825219
9.416667 0.353667 50489.952353 170.647415
9.450000 0.353723 50500.871424 170.476634
9.483333 0.353777 50511.352053 170.312598
9.516667 0.353828 50521.412233 170.155038
9.550000 0.353878 50531.069191 170.003697
9.583333 0.353925 50540.339420 169.858327
9.616667 0.353971 50549.238713 169.718692
9.650000 0.354014 50557.782194 169.584563
9.683333 0.354056 50565.984348 169.455724
9.716667 0.354097 50573.859052 169.331963
9.750000 0.354135 50581.419598 169.213079
9.783333 0.354172 50588.678725 169.098880
9.816667 0.354208 50595.648635 168.989180
9.850000 0.354242 50602.341026 168.883800
9.883333 0.354275 50608.767107 168.782571
9.916667 0.354307 50614.937620 168.685327
9.950000 0.354337 50620.863196 168.591912
9.983333 0.354365 50626.453838 168.501894
