# Variables: 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k[0] 13:mu_t 14:k_t 15:S 16:tke 17:omega 18:massf[0]-LUT 19:e[0] 20:T[0] 21:M_local 22:pitot_p 23:total_p 24:total_h
 5.114326e-01 5.901994e-02 0.000000e+00 1.358656e-08 1.337230e-01 1.991369e+03 -1.159605e-01 0.000000e+00 1.747069e+04 4.260978e+02 2.526441e-05 3.606749e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.281278e+05 4.551345e+02 4.673503e+00 4.967280e+05 6.489436e+06 2.441552e+06
 5.114328e-01 5.988541e-02 0.000000e+00 1.244692e-08 1.342634e-01 1.990584e+03 -1.251574e+00 0.000000e+00 1.757004e+04 4.264370e+02 2.529388e-05 3.611202e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.286768e+05 4.558805e+02 4.667946e+00 4.983681e+05 6.483119e+06 2.440753e+06
 5.114329e-01 6.066663e-02 0.000000e+00 1.136909e-08 1.348004e-01 1.990066e+03 -2.461579e+00 0.000000e+00 1.766963e+04 4.267811e+02 2.532380e-05 3.615726e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.292344e+05 4.566381e+02 4.662970e+00 5.001255e+05 6.481333e+06 2.440499e+06
 5.114331e-01 6.137087e-02 0.000000e+00 1.035706e-08 1.353097e-01 1.989673e+03 -3.654445e+00 0.000000e+00 1.776576e+04 4.271244e+02 2.535368e-05 3.620241e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.297910e+05 4.573943e+02 4.658308e+00 5.018408e+05 6.480559e+06 2.440495e+06
 5.114332e-01 6.200495e-02 0.000000e+00 9.412735e-09 1.357854e-01 1.989301e+03 -4.822799e+00 0.000000e+00 1.785744e+04 4.274644e+02 2.538331e-05 3.624719e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.303431e+05 4.581442e+02 4.653737e+00 5.034402e+05 6.478672e+06 2.440526e+06
 5.114333e-01 6.257523e-02 0.000000e+00 8.536371e-09 1.362316e-01 1.988888e+03 -5.940497e+00 0.000000e+00 1.794651e+04 4.278164e+02 2.541400e-05 3.629359e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.309150e+05 4.589212e+02 4.648951e+00 5.049106e+05 6.473970e+06 2.440507e+06
 5.114334e-01 6.308762e-02 0.000000e+00 7.726923e-09 1.366210e-01 1.988396e+03 -7.035761e+00 0.000000e+00 1.802918e+04 4.281785e+02 2.544561e-05 3.634136e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.315039e+05 4.597211e+02 4.643877e+00 5.061300e+05 6.464524e+06 2.440352e+06
 5.114335e-01 6.354761e-02 0.000000e+00 6.982379e-09 1.369356e-01 1.987596e+03 -7.922547e+00 0.000000e+00 1.810592e+04 4.285837e+02 2.548103e-05 3.639489e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.321638e+05 4.606174e+02 4.637629e+00 5.069197e+05 6.443584e+06 2.439687e+06
 5.114336e-01 6.396022e-02 0.000000e+00 6.300025e-09 1.370432e-01 1.985367e+03 -8.719714e+00 0.000000e+00 1.816777e+04 4.291305e+02 2.552888e-05 3.646721e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.330554e+05 4.618282e+02 4.626533e+00 5.062334e+05 6.379303e+06 2.436505e+06
 5.114337e-01 6.433007e-02 0.000000e+00 5.676668e-09 1.366294e-01 1.977318e+03 -9.402343e+00 0.000000e+00 1.821847e+04 4.303433e+02 2.563528e-05 3.662802e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.350377e+05 4.645200e+02 4.594798e+00 5.007618e+05 6.153715e+06 2.423318e+06
 5.114337e-01 6.466138e-02 0.000000e+00 5.108811e-09 1.344267e-01 1.950237e+03 -9.769688e+00 0.000000e+00 1.826026e+04 4.342349e+02 2.597915e-05 3.714775e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.414446e+05 4.732152e+02 4.491258e+00 4.797389e+05 5.427275e+06 2.379042e+06
 5.114338e-01 6.495800e-02 0.000000e+00 4.592802e-09 1.274002e-01 1.873345e+03 -9.537241e+00 0.000000e+00 1.831530e+04 4.463374e+02 2.707274e-05 3.880060e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.618202e+05 5.008221e+02 4.197203e+00 4.208068e+05 3.745805e+06 2.260338e+06
 5.114338e-01 6.522342e-02 0.000000e+00 4.124937e-09 1.131185e-01 1.696179e+03 -8.686676e+00 0.000000e+00 1.836358e+04 4.732592e+02 2.955516e-05 4.260404e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 4.101033e+05 5.655410e+02 3.584086e+00 3.090392e+05 1.633351e+06 2.010993e+06
 5.114339e-01 6.546082e-02 0.000000e+00 3.701550e-09 9.951189e-02 1.390240e+03 -8.039781e+00 0.000000e+00 1.837530e+04 5.031046e+02 3.226297e-05 4.693012e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 4.697651e+05 6.432702e+02 2.763368e+00 1.865959e+05 4.790085e+05 1.620835e+06
 5.114339e-01 6.567307e-02 0.000000e+00 3.319074e-09 9.469930e-02 1.018746e+03 -5.617664e+00 0.000000e+00 1.837065e+04 5.149548e+02 3.340704e-05 4.875794e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 4.949729e+05 6.757848e+02 1.978352e+00 9.999743e+04 1.379495e+05 1.207900e+06
 5.114340e-01 6.586277e-02 0.000000e+00 2.974082e-09 1.014185e-01 6.301610e+02 -2.415478e+00 0.000000e+00 1.840372e+04 4.989721e+02 3.187342e-05 4.630777e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 4.611821e+05 6.321553e+02 1.262928e+00 4.726377e+04 4.797801e+04 8.411997e+05
 5.114340e-01 6.603225e-02 0.000000e+00 2.663324e-09 1.418858e-01 2.187852e+02 -1.196768e+00 0.000000e+00 1.839087e+04 4.244605e+02 2.512258e-05 3.585312e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 3.254852e+05 4.515429e+02 5.154508e-01 2.201850e+04 2.201850e+04 4.790368e+05
